sku,group,SK,date,qty,oos_flag,promo_flag,category
14046,140-Воротки,,11/30/22,0,0.272727272727273,0,ALL
14046,140-Воротки,,12/31/22,0,0.294117647058824,0,ALL
14046,140-Воротки,,2/28/23,1,1.0,0,ALL
14046,140-Воротки,,3/31/23,1,1.0,0,ALL
14046,140-Воротки,,4/30/23,1,1.0,0,ALL
14046,140-Воротки,,5/31/23,0,0.0952380952380952,0,ALL
14046,140-Воротки,,6/30/23,0,0.380952380952381,0,ALL
14046,140-Воротки,,7/31/23,0,0.130434782608696,0,ALL
14046,140-Воротки,,8/31/23,0,1.0,0,ALL
14046,140-Воротки,,9/30/23,4,1.0,0,ALL
14046,140-Воротки,,10/31/23,6,1.0,0,ALL
14046,140-Воротки,,11/30/23,0,1.0,0,ALL
14046,140-Воротки,,12/31/23,4,1.0,0,ALL
14046,140-Воротки,,1/31/24,6,1.0,0,ALL
14046,140-Воротки,,2/29/24,4,1.0,0,ALL
14046,140-Воротки,,3/31/24,0,1.0,0,ALL
14046,140-Воротки,,4/30/24,1,1.0,0,ALL
14046,140-Воротки,,5/31/24,1,1.0,0,ALL
14046,140-Воротки,,6/30/24,0,1.0,0,ALL
14046,140-Воротки,,7/31/24,2,1.0,0,ALL
14046,140-Воротки,,8/31/24,1,1.0,0,ALL
14046,140-Воротки,,9/30/24,6,1.0,0,ALL
14046,140-Воротки,,10/31/24,2,1.0,0,ALL
14046,140-Воротки,,11/30/24,2,1.0,0,ALL
14046,140-Воротки,,12/31/24,0,1.0,0,ALL
14047,140-Воротки,,10/31/21,1,1.0,0,ALL
14047,140-Воротки,,11/30/21,0,1.0,0,ALL
14047,140-Воротки,,12/31/21,0,1.0,0,ALL
14047,140-Воротки,,1/31/22,0,1.0,0,ALL
14047,140-Воротки,,2/28/22,1,1.0,0,ALL
14047,140-Воротки,,3/31/22,0,1.0,0,ALL
14047,140-Воротки,,4/30/22,0,1.0,0,ALL
14047,140-Воротки,,5/31/22,0,1.0,0,ALL
14047,140-Воротки,,6/30/22,1,1.0,0,ALL
14047,140-Воротки,,7/31/22,1,0.826086956521739,0,ALL
14047,140-Воротки,,8/31/22,2,1.0,0,ALL
14047,140-Воротки,,9/30/22,0,1.0,0,ALL
14047,140-Воротки,,10/31/22,3,1.0,0,ALL
14047,140-Воротки,,11/30/22,0,1.0,0,ALL
14047,140-Воротки,,12/31/22,1,0.764705882352941,0,ALL
14047,140-Воротки,,1/31/23,2,0.944444444444444,0,ALL
14047,140-Воротки,,2/28/23,4,0.363636363636364,0,ALL
14047,140-Воротки,,3/31/23,4,1.0,0,ALL
14047,140-Воротки,,4/30/23,1,0.0,0,ALL
14050,140-Воротки,,8/31/24,17,1.0,0,ALL
14050,140-Воротки,,9/30/24,32,1.0,0,ALL
14050,140-Воротки,,10/31/24,88,1.0,0,ALL
14050,140-Воротки,,11/30/24,18,1.0,0,ALL
14050,140-Воротки,,12/31/24,20,1.0,0,ALL
14050,140-Воротки,,1/31/25,44,1.0,0,ALL
14050,140-Воротки,,2/28/25,16,1.0,0,ALL
14050,140-Воротки,,3/31/25,30,1.0,0,ALL
14050,140-Воротки,,4/30/25,41,1.0,0,ALL
14050,140-Воротки,,5/31/25,21,0.947368421052632,0,ALL
14050,140-Воротки,,6/30/25,1,0.0434782608695652,0,ALL
14051,140-Воротки,,7/31/24,1,1.0,0,ALL
14051,140-Воротки,,8/31/24,6,1.0,0,ALL
14051,140-Воротки,,9/30/24,12,1.0,0,ALL
14051,140-Воротки,,10/31/24,35,1.0,0,ALL
14051,140-Воротки,,11/30/24,15,1.0,0,ALL
14051,140-Воротки,,12/31/24,13,1.0,0,ALL
14051,140-Воротки,,1/31/25,14,1.0,0,ALL
14051,140-Воротки,,2/28/25,2,1.0,0,ALL
14051,140-Воротки,,3/31/25,6,1.0,0,ALL
14051,140-Воротки,,4/30/25,16,1.0,0,ALL
14051,140-Воротки,,5/31/25,14,1.0,0,ALL
14051,140-Воротки,,6/30/25,8,1.0,0,ALL
14052,140-Воротки,,7/31/24,1,1.0,0,ALL
14052,140-Воротки,,8/31/24,4,1.0,0,ALL
14052,140-Воротки,,9/30/24,6,1.0,0,ALL
14052,140-Воротки,,10/31/24,29,1.0,0,ALL
14052,140-Воротки,,11/30/24,9,1.0,0,ALL
14052,140-Воротки,,12/31/24,11,1.0,0,ALL
14052,140-Воротки,,1/31/25,8,1.0,0,ALL
14052,140-Воротки,,2/28/25,8,1.0,0,ALL
14052,140-Воротки,,3/31/25,12,1.0,0,ALL
14052,140-Воротки,,4/30/25,27,1.0,0,ALL
14052,140-Воротки,,5/31/25,15,1.0,0,ALL
14052,140-Воротки,,6/30/25,10,1.0,0,ALL
14053,140-Воротки,,8/31/24,5,1.0,0,ALL
14053,140-Воротки,,9/30/24,9,1.0,0,ALL
14053,140-Воротки,,10/31/24,28,1.0,0,ALL
14053,140-Воротки,,11/30/24,20,1.0,0,ALL
14053,140-Воротки,,12/31/24,10,1.0,0,ALL
14053,140-Воротки,,1/31/25,4,1.0,0,ALL
14053,140-Воротки,,2/28/25,6,1.0,0,ALL
14053,140-Воротки,,3/31/25,9,1.0,0,ALL
14053,140-Воротки,,4/30/25,16,1.0,0,ALL
14053,140-Воротки,,5/31/25,10,1.0,0,ALL
14053,140-Воротки,,6/30/25,14,1.0,0,ALL
14054,140-Воротки,,8/31/24,3,1.0,0,ALL
14054,140-Воротки,,9/30/24,5,1.0,0,ALL
14054,140-Воротки,,10/31/24,15,1.0,0,ALL
14054,140-Воротки,,11/30/24,5,1.0,0,ALL
14054,140-Воротки,,12/31/24,10,1.0,0,ALL
14054,140-Воротки,,1/31/25,3,1.0,0,ALL
14054,140-Воротки,,2/28/25,10,1.0,0,ALL
14054,140-Воротки,,3/31/25,6,1.0,0,ALL
14054,140-Воротки,,4/30/25,4,1.0,0,ALL
14054,140-Воротки,,5/31/25,7,1.0,0,ALL
14054,140-Воротки,,6/30/25,13,1.0,0,ALL
14055,140-Воротки,,8/31/24,12,1.0,0,ALL
14055,140-Воротки,,9/30/24,21,1.0,0,ALL
14055,140-Воротки,,10/31/24,45,1.0,0,ALL
14055,140-Воротки,,11/30/24,12,1.0,0,ALL
14055,140-Воротки,,12/31/24,9,1.0,0,ALL
14055,140-Воротки,,1/31/25,6,1.0,0,ALL
14055,140-Воротки,,2/28/25,6,1.0,0,ALL
14055,140-Воротки,,3/31/25,19,1.0,0,ALL
14055,140-Воротки,,4/30/25,22,1.0,0,ALL
14055,140-Воротки,,5/31/25,15,1.0,0,ALL
14055,140-Воротки,,6/30/25,19,1.0,0,ALL
140605,140-Воротки,,7/31/21,2,1.0,0,ALL
140605,140-Воротки,,8/31/21,5,1.0,0,ALL
140605,140-Воротки,,9/30/21,4,1.0,0,ALL
140605,140-Воротки,,10/31/21,5,1.0,0,ALL
140605,140-Воротки,,11/30/21,2,1.0,0,ALL
140605,140-Воротки,,12/31/21,0,1.0,0,ALL
140605,140-Воротки,,1/31/22,0,1.0,0,ALL
140605,140-Воротки,,2/28/22,0,1.0,0,ALL
140605,140-Воротки,,3/31/22,0,1.0,0,ALL
140605,140-Воротки,,4/30/22,0,1.0,0,ALL
140605,140-Воротки,,5/31/22,0,1.0,0,ALL
140605,140-Воротки,,6/30/22,0,0.761904761904762,0,ALL
140605,140-Воротки,,7/31/22,0,1.0,0,ALL
140605,140-Воротки,,8/31/22,0,1.0,0,ALL
140605,140-Воротки,,9/30/22,4,1.0,0,ALL
140605,140-Воротки,,10/31/22,1,1.0,0,ALL
140605,140-Воротки,,11/30/22,0,1.0,0,ALL
140605,140-Воротки,,12/31/22,0,1.0,0,ALL
140605,140-Воротки,,1/31/23,0,1.0,0,ALL
140605,140-Воротки,,2/28/23,0,1.0,0,ALL
140605,140-Воротки,,3/31/23,1,1.0,0,ALL
140605,140-Воротки,,4/30/23,1,1.0,0,ALL
140605,140-Воротки,,5/31/23,6,1.0,0,ALL
140605,140-Воротки,,6/30/23,5,1.0,0,ALL
140605,140-Воротки,,7/31/23,16,1.0,0,ALL
140605,140-Воротки,,8/31/23,3,1.0,0,ALL
140605,140-Воротки,,9/30/23,3,1.0,0,ALL
140605,140-Воротки,,10/31/23,18,1.0,0,ALL
140605,140-Воротки,,11/30/23,3,1.0,0,ALL
140605,140-Воротки,,12/31/23,2,1.0,0,ALL
140605,140-Воротки,,1/31/24,8,1.0,0,ALL
140605,140-Воротки,,2/29/24,3,1.0,0,ALL
140605,140-Воротки,,3/31/24,11,1.0,0,ALL
140605,140-Воротки,,4/30/24,15,1.0,0,ALL
140605,140-Воротки,,5/31/24,10,1.0,0,ALL
140605,140-Воротки,,6/30/24,19,1.0,0,ALL
140605,140-Воротки,,7/31/24,23,1.0,0,ALL
140605,140-Воротки,,8/31/24,34,1.0,0,ALL
140605,140-Воротки,,9/30/24,57,1.0,0,ALL
140605,140-Воротки,,10/31/24,33,1.0,0,ALL
140605,140-Воротки,,11/30/24,8,1.0,0,ALL
140605,140-Воротки,,12/31/24,8,1.0,0,ALL
140605,140-Воротки,,1/31/25,26,1.0,0,ALL
140605,140-Воротки,,2/28/25,11,1.0,0,ALL
140605,140-Воротки,,3/31/25,12,1.0,0,ALL
140605,140-Воротки,,4/30/25,25,1.0,0,ALL
140605,140-Воротки,,5/31/25,30,1.0,0,ALL
140605,140-Воротки,,6/30/25,22,1.0,0,ALL
14066,140-Воротки,,7/31/20,2,1.0,0,ALL
14066,140-Воротки,,8/31/20,0,1.0,0,ALL
14066,140-Воротки,,9/30/20,26,1.0,0,ALL
14066,140-Воротки,,10/31/20,0,0.0,0,ALL
14066,140-Воротки,,11/30/20,0,0.0,0,ALL
14066,140-Воротки,,12/31/20,0,0.733333333333333,0,ALL
14066,140-Воротки,,1/31/21,28,0.526315789473684,0,ALL
14066,140-Воротки,,2/28/21,0,1.0,0,ALL
14066,140-Воротки,,3/31/21,0,1.0,0,ALL
14066,140-Воротки,,4/30/21,0,1.0,0,ALL
14066,140-Воротки,,5/31/21,0,1.0,0,ALL
14066,140-Воротки,,6/30/21,0,1.0,0,ALL
14066,140-Воротки,,7/31/21,0,0.681818181818182,0,ALL
14066,140-Воротки,,8/31/21,0,0.181818181818182,0,ALL
14066,140-Воротки,,9/30/21,0,1.0,0,ALL
14066,140-Воротки,,10/31/21,0,1.0,0,ALL
14066,140-Воротки,,11/30/21,0,1.0,0,ALL
14066,140-Воротки,,12/31/21,0,1.0,0,ALL
14066,140-Воротки,,1/31/22,0,1.0,0,ALL
14066,140-Воротки,,2/28/22,0,1.0,0,ALL
14066,140-Воротки,,3/31/22,0,1.0,0,ALL
14066,140-Воротки,,4/30/22,0,1.0,0,ALL
14066,140-Воротки,,5/31/22,0,1.0,0,ALL
14066,140-Воротки,,6/30/22,3,1.0,0,ALL
14066,140-Воротки,,7/31/22,3,1.0,0,ALL
14066,140-Воротки,,8/31/22,1,0.954545454545455,0,ALL
14066,140-Воротки,,9/30/22,2,1.0,0,ALL
14066,140-Воротки,,10/31/22,4,1.0,0,ALL
14066,140-Воротки,,11/30/22,2,1.0,0,ALL
14066,140-Воротки,,12/31/22,1,0.764705882352941,0,ALL
14066,140-Воротки,,1/31/23,0,0.0,0,ALL
14066,140-Воротки,,2/28/23,1,0.0,0,ALL
14066,140-Воротки,,3/31/23,0,0.0,0,ALL
14066,140-Воротки,,4/30/23,2,0.75,0,ALL
14066,140-Воротки,,5/31/23,2,0.523809523809524,0,ALL
14066,140-Воротки,,6/30/23,0,0.714285714285714,0,ALL
14066,140-Воротки,,7/31/23,0,1.0,0,ALL
14066,140-Воротки,,8/31/23,5,1.0,0,ALL
14066,140-Воротки,,9/30/23,2,1.0,0,ALL
14066,140-Воротки,,10/31/23,2,1.0,0,ALL
14066,140-Воротки,,11/30/23,1,1.0,0,ALL
14066,140-Воротки,,12/31/23,1,1.0,0,ALL
14066,140-Воротки,,1/31/24,8,1.0,0,ALL
14066,140-Воротки,,2/29/24,2,1.0,0,ALL
14066,140-Воротки,,3/31/24,1,1.0,0,ALL
14066,140-Воротки,,4/30/24,6,1.0,0,ALL
14066,140-Воротки,,5/31/24,3,1.0,0,ALL
14066,140-Воротки,,6/30/24,2,1.0,0,ALL
14066,140-Воротки,,7/31/24,5,1.0,0,ALL
14066,140-Воротки,,8/31/24,2,1.0,0,ALL
14066,140-Воротки,,9/30/24,5,1.0,0,ALL
14066,140-Воротки,,10/31/24,3,1.0,0,ALL
14066,140-Воротки,,11/30/24,3,1.0,0,ALL
14066,140-Воротки,,12/31/24,2,1.0,0,ALL
14066,140-Воротки,,1/31/25,2,1.0,0,ALL
14066,140-Воротки,,2/28/25,2,1.0,0,ALL
14066,140-Воротки,,3/31/25,1,1.0,0,ALL
14066,140-Воротки,,4/30/25,2,1.0,0,ALL
14066,140-Воротки,,5/31/25,3,1.0,0,ALL
14066,140-Воротки,,6/30/25,1,1.0,0,ALL
14070,140-Воротки,,8/31/20,10,1.0,0,ALL
14070,140-Воротки,,9/30/20,0,1.0,0,ALL
14070,140-Воротки,,10/31/20,10,1.0,0,ALL
14070,140-Воротки,,11/30/20,10,1.0,0,ALL
14070,140-Воротки,,12/31/20,0,1.0,0,ALL
14070,140-Воротки,,1/31/21,0,0.684210526315789,0,ALL
14070,140-Воротки,,2/28/21,20,0.409090909090909,0,ALL
14070,140-Воротки,,3/31/21,0,1.0,0,ALL
14070,140-Воротки,,4/30/21,0,1.0,0,ALL
14070,140-Воротки,,5/31/21,3,0.380952380952381,0,ALL
14070,140-Воротки,,6/30/21,4,0.954545454545455,0,ALL
14070,140-Воротки,,7/31/21,8,1.0,0,ALL
14070,140-Воротки,,8/31/21,11,1.0,0,ALL
14070,140-Воротки,,9/30/21,15,1.0,0,ALL
14070,140-Воротки,,10/31/21,12,0.6,0,ALL
14070,140-Воротки,,11/30/21,7,0.681818181818182,0,ALL
14070,140-Воротки,,12/31/21,14,1.0,0,ALL
14070,140-Воротки,,1/31/22,10,0.842105263157895,0,ALL
14070,140-Воротки,,2/28/22,0,0.0,0,ALL
14070,140-Воротки,,3/31/22,19,0.476190476190476,0,ALL
14070,140-Воротки,,4/30/22,159,1.0,0,ALL
14070,140-Воротки,,5/31/22,38,1.0,0,ALL
14070,140-Воротки,,6/30/22,62,1.0,0,ALL
14070,140-Воротки,,7/31/22,40,1.0,0,ALL
14070,140-Воротки,,8/31/22,19,0.0454545454545455,0,ALL
14070,140-Воротки,,9/30/22,5,0.0952380952380952,0,ALL
14070,140-Воротки,,10/31/22,5,0.0,0,ALL
14070,140-Воротки,,11/30/22,5,0.0,0,ALL
14070,140-Воротки,,12/31/22,0,0.0588235294117647,0,ALL
14070,140-Воротки,,1/31/23,56,0.611111111111111,0,ALL
14070,140-Воротки,,2/28/23,97,1.0,0,ALL
14070,140-Воротки,,3/31/23,267,1.0,0,ALL
14070,140-Воротки,,4/30/23,0,1.0,0,ALL
14070,140-Воротки,,5/31/23,7,1.0,0,ALL
14070,140-Воротки,,6/30/23,48,1.0,0,ALL
14070,140-Воротки,,7/31/23,99,1.0,0,ALL
14070,140-Воротки,,8/31/23,71,1.0,0,ALL
14070,140-Воротки,,9/30/23,111,0.416666666666667,0,ALL
14070,140-Воротки,,10/31/23,0,0.0,0,ALL
14070,140-Воротки,,11/30/23,62,0.904761904761905,0,ALL
14070,140-Воротки,,12/31/23,100,1.0,0,ALL
14070,140-Воротки,,1/31/24,108,1.0,0,ALL
14070,140-Воротки,,2/29/24,100,1.0,0,ALL
14070,140-Воротки,,3/31/24,104,1.0,0,ALL
14070,140-Воротки,,4/30/24,176,1.0,0,ALL
14070,140-Воротки,,5/31/24,159,0.842105263157895,0,ALL
14070,140-Воротки,,6/30/24,145,1.0,0,ALL
14070,140-Воротки,,7/31/24,81,1.0,0,ALL
14070,140-Воротки,,8/31/24,112,1.0,0,ALL
14070,140-Воротки,,9/30/24,135,1.0,0,ALL
14070,140-Воротки,,10/31/24,115,1.0,0,ALL
14070,140-Воротки,,11/30/24,48,1.0,0,ALL
14070,140-Воротки,,12/31/24,55,1.0,0,ALL
14070,140-Воротки,,1/31/25,86,1.0,0,ALL
14070,140-Воротки,,2/28/25,106,1.0,0,ALL
14070,140-Воротки,,3/31/25,116,1.0,0,ALL
14070,140-Воротки,,4/30/25,86,1.0,0,ALL
14070,140-Воротки,,5/31/25,69,1.0,0,ALL
14070,140-Воротки,,6/30/25,47,1.0,0,ALL
14072,140-Воротки,,8/31/20,10,1.0,0,ALL
14072,140-Воротки,,9/30/20,0,1.0,0,ALL
14072,140-Воротки,,10/31/20,0,1.0,0,ALL
14072,140-Воротки,,11/30/20,0,1.0,0,ALL
14072,140-Воротки,,12/31/20,0,0.466666666666667,0,ALL
14072,140-Воротки,,1/31/21,0,0.0526315789473684,0,ALL
14072,140-Воротки,,2/28/21,10,0.409090909090909,0,ALL
14072,140-Воротки,,3/31/21,0,0.0454545454545455,0,ALL
14072,140-Воротки,,4/30/21,0,0.0,0,ALL
14072,140-Воротки,,5/31/21,2,0.19047619047619,0,ALL
14072,140-Воротки,,6/30/21,4,0.954545454545455,0,ALL
14072,140-Воротки,,7/31/21,3,1.0,0,ALL
14072,140-Воротки,,8/31/21,5,1.0,0,ALL
14072,140-Воротки,,9/30/21,5,1.0,0,ALL
14072,140-Воротки,,10/31/21,3,1.0,0,ALL
14072,140-Воротки,,11/30/21,1,1.0,0,ALL
14072,140-Воротки,,12/31/21,6,1.0,0,ALL
14072,140-Воротки,,1/31/22,5,0.0526315789473684,0,ALL
14072,140-Воротки,,2/28/22,0,0.0,0,ALL
14072,140-Воротки,,3/31/22,0,0.523809523809524,0,ALL
14072,140-Воротки,,4/30/22,1,0.611111111111111,0,ALL
14072,140-Воротки,,5/31/22,4,1.0,0,ALL
14072,140-Воротки,,6/30/22,5,1.0,0,ALL
14072,140-Воротки,,7/31/22,3,1.0,0,ALL
14072,140-Воротки,,8/31/22,1,1.0,0,ALL
14072,140-Воротки,,9/30/22,5,0.142857142857143,0,ALL
14072,140-Воротки,,10/31/22,2,0.0,0,ALL
14072,140-Воротки,,11/30/22,0,0.0,0,ALL
14072,140-Воротки,,12/31/22,0,0.0588235294117647,0,ALL
14072,140-Воротки,,1/31/23,11,1.0,0,ALL
14072,140-Воротки,,2/28/23,5,1.0,0,ALL
14072,140-Воротки,,3/31/23,10,1.0,0,ALL
14072,140-Воротки,,4/30/23,9,1.0,0,ALL
14072,140-Воротки,,5/31/23,12,1.0,0,ALL
14072,140-Воротки,,6/30/23,12,1.0,0,ALL
14072,140-Воротки,,7/31/23,10,1.0,0,ALL
14072,140-Воротки,,8/31/23,10,0.65,0,ALL
14072,140-Воротки,,9/30/23,13,0.666666666666667,0,ALL
14072,140-Воротки,,10/31/23,34,1.0,0,ALL
14072,140-Воротки,,11/30/23,10,1.0,0,ALL
14072,140-Воротки,,12/31/23,15,1.0,0,ALL
14072,140-Воротки,,1/31/24,23,1.0,0,ALL
14072,140-Воротки,,2/29/24,11,1.0,0,ALL
14072,140-Воротки,,3/31/24,20,1.0,0,ALL
14072,140-Воротки,,4/30/24,39,1.0,0,ALL
14072,140-Воротки,,5/31/24,24,1.0,0,ALL
14072,140-Воротки,,6/30/24,12,1.0,0,ALL
14072,140-Воротки,,7/31/24,19,1.0,0,ALL
14072,140-Воротки,,8/31/24,27,1.0,0,ALL
14072,140-Воротки,,9/30/24,42,1.0,0,ALL
14072,140-Воротки,,10/31/24,22,1.0,0,ALL
14072,140-Воротки,,11/30/24,8,1.0,0,ALL
14072,140-Воротки,,12/31/24,4,1.0,0,ALL
14072,140-Воротки,,1/31/25,17,1.0,0,ALL
14072,140-Воротки,,2/28/25,14,1.0,0,ALL
14072,140-Воротки,,3/31/25,19,1.0,0,ALL
14072,140-Воротки,,4/30/25,19,1.0,0,ALL
14072,140-Воротки,,5/31/25,12,1.0,0,ALL
14072,140-Воротки,,6/30/25,11,1.0,0,ALL
14074,140-Воротки,,8/31/20,10,1.0,0,ALL
14074,140-Воротки,,9/30/20,0,1.0,0,ALL
14074,140-Воротки,,10/31/20,0,1.0,0,ALL
14074,140-Воротки,,11/30/20,10,1.0,0,ALL
14074,140-Воротки,,12/31/20,10,1.0,0,ALL
14074,140-Воротки,,1/31/21,0,1.0,0,ALL
14074,140-Воротки,,2/28/21,0,1.0,0,ALL
14074,140-Воротки,,3/31/21,0,1.0,0,ALL
14074,140-Воротки,,4/30/21,0,0.736842105263158,0,ALL
14074,140-Воротки,,5/31/21,0,0.0,0,ALL
14074,140-Воротки,,6/30/21,3,0.954545454545455,0,ALL
14074,140-Воротки,,7/31/21,5,1.0,0,ALL
14074,140-Воротки,,8/31/21,5,1.0,0,ALL
14074,140-Воротки,,9/30/21,6,1.0,0,ALL
14074,140-Воротки,,10/31/21,6,0.45,0,ALL
14074,140-Воротки,,11/30/21,2,1.0,0,ALL
14074,140-Воротки,,12/31/21,3,1.0,0,ALL
14074,140-Воротки,,1/31/22,4,0.736842105263158,0,ALL
14074,140-Воротки,,2/28/22,0,0.0,0,ALL
14074,140-Воротки,,3/31/22,0,0.523809523809524,0,ALL
14074,140-Воротки,,4/30/22,4,1.0,0,ALL
14074,140-Воротки,,5/31/22,6,1.0,0,ALL
14074,140-Воротки,,6/30/22,6,0.809523809523809,0,ALL
14074,140-Воротки,,7/31/22,8,1.0,0,ALL
14074,140-Воротки,,8/31/22,7,0.454545454545455,0,ALL
14074,140-Воротки,,9/30/22,4,0.0476190476190476,0,ALL
14074,140-Воротки,,10/31/22,0,0.0,0,ALL
14074,140-Воротки,,11/30/22,2,0.0,0,ALL
14074,140-Воротки,,12/31/22,0,0.0588235294117647,0,ALL
14074,140-Воротки,,1/31/23,5,0.888888888888889,0,ALL
14074,140-Воротки,,2/28/23,6,1.0,0,ALL
14074,140-Воротки,,3/31/23,21,1.0,0,ALL
14074,140-Воротки,,4/30/23,28,1.0,0,ALL
14074,140-Воротки,,5/31/23,20,1.0,0,ALL
14074,140-Воротки,,6/30/23,43,1.0,0,ALL
14074,140-Воротки,,7/31/23,53,1.0,0,ALL
14074,140-Воротки,,8/31/23,51,1.0,0,ALL
14074,140-Воротки,,9/30/23,83,1.0,0,ALL
14074,140-Воротки,,10/31/23,29,1.0,0,ALL
14074,140-Воротки,,11/30/23,47,1.0,0,ALL
14074,140-Воротки,,12/31/23,45,1.0,0,ALL
14074,140-Воротки,,1/31/24,52,1.0,0,ALL
14074,140-Воротки,,2/29/24,49,1.0,0,ALL
14074,140-Воротки,,3/31/24,45,1.0,0,ALL
14074,140-Воротки,,4/30/24,75,1.0,0,ALL
14074,140-Воротки,,5/31/24,86,1.0,0,ALL
14074,140-Воротки,,6/30/24,80,1.0,0,ALL
14074,140-Воротки,,7/31/24,47,1.0,0,ALL
14074,140-Воротки,,8/31/24,62,1.0,0,ALL
14074,140-Воротки,,9/30/24,98,1.0,0,ALL
14074,140-Воротки,,10/31/24,65,1.0,0,ALL
14074,140-Воротки,,11/30/24,24,1.0,0,ALL
14074,140-Воротки,,12/31/24,37,1.0,0,ALL
14074,140-Воротки,,1/31/25,60,1.0,0,ALL
14074,140-Воротки,,2/28/25,55,1.0,0,ALL
14074,140-Воротки,,3/31/25,47,1.0,0,ALL
14074,140-Воротки,,4/30/25,49,1.0,0,ALL
14074,140-Воротки,,5/31/25,38,1.0,0,ALL
14074,140-Воротки,,6/30/25,23,1.0,0,ALL
14075,140-Воротки,,5/31/25,24,1.0,0,ALL
14075,140-Воротки,,6/30/25,18,1.0,0,ALL
14076,140-Воротки,,5/31/25,15,1.0,0,ALL
14076,140-Воротки,,6/30/25,9,1.0,0,ALL
14077,140-Воротки,,5/31/25,39,0.947368421052632,0,ALL
14077,140-Воротки,,6/30/25,33,0.956521739130435,0,ALL
14082,140-Воротки,,8/31/20,10,1.0,0,ALL
14082,140-Воротки,,9/30/20,0,1.0,0,ALL
14082,140-Воротки,,10/31/20,0,1.0,0,ALL
14082,140-Воротки,,11/30/20,10,1.0,0,ALL
14082,140-Воротки,,12/31/20,0,1.0,0,ALL
14082,140-Воротки,,1/31/21,0,0.473684210526316,0,ALL
14082,140-Воротки,,2/28/21,0,0.409090909090909,0,ALL
14082,140-Воротки,,3/31/21,0,1.0,0,ALL
14082,140-Воротки,,4/30/21,0,1.0,0,ALL
14082,140-Воротки,,5/31/21,0,1.0,0,ALL
14082,140-Воротки,,6/30/21,0,1.0,0,ALL
14082,140-Воротки,,7/31/21,0,1.0,0,ALL
14082,140-Воротки,,8/31/21,2,1.0,0,ALL
14082,140-Воротки,,9/30/21,6,0.761904761904762,0,ALL
14082,140-Воротки,,10/31/21,1,0.4,0,ALL
14082,140-Воротки,,11/30/21,0,0.863636363636364,0,ALL
14082,140-Воротки,,12/31/21,0,0.875,0,ALL
14082,140-Воротки,,1/31/22,2,0.526315789473684,0,ALL
14082,140-Воротки,,2/28/22,2,1.0,0,ALL
14082,140-Воротки,,3/31/22,3,0.761904761904762,0,ALL
14082,140-Воротки,,4/30/22,0,0.166666666666667,0,ALL
14082,140-Воротки,,5/31/22,3,0.714285714285714,0,ALL
14082,140-Воротки,,6/30/22,2,0.142857142857143,0,ALL
14082,140-Воротки,,7/31/22,2,1.0,0,ALL
14082,140-Воротки,,8/31/22,10,0.181818181818182,0,ALL
14082,140-Воротки,,9/30/22,1,0.0,0,ALL
14082,140-Воротки,,10/31/22,0,0.0,0,ALL
14082,140-Воротки,,11/30/22,0,0.0,0,ALL
14082,140-Воротки,,12/31/22,0,0.0588235294117647,0,ALL
14082,140-Воротки,,1/31/23,8,1.0,0,ALL
14082,140-Воротки,,2/28/23,5,1.0,0,ALL
14082,140-Воротки,,3/31/23,2,1.0,0,ALL
14082,140-Воротки,,4/30/23,7,1.0,0,ALL
14082,140-Воротки,,5/31/23,8,1.0,0,ALL
14082,140-Воротки,,6/30/23,1,1.0,0,ALL
14082,140-Воротки,,7/31/23,5,1.0,0,ALL
14082,140-Воротки,,8/31/23,8,1.0,0,ALL
14082,140-Воротки,,9/30/23,7,1.0,0,ALL
14082,140-Воротки,,10/31/23,19,1.0,0,ALL
14082,140-Воротки,,11/30/23,13,1.0,0,ALL
14082,140-Воротки,,12/31/23,22,1.0,0,ALL
14082,140-Воротки,,1/31/24,30,1.0,0,ALL
14082,140-Воротки,,2/29/24,13,1.0,0,ALL
14082,140-Воротки,,3/31/24,7,1.0,0,ALL
14082,140-Воротки,,4/30/24,3,1.0,0,ALL
14082,140-Воротки,,5/31/24,13,1.0,0,ALL
14082,140-Воротки,,6/30/24,16,1.0,0,ALL
14082,140-Воротки,,7/31/24,8,1.0,0,ALL
14082,140-Воротки,,8/31/24,7,1.0,0,ALL
14082,140-Воротки,,9/30/24,14,1.0,0,ALL
14082,140-Воротки,,10/31/24,8,1.0,0,ALL
14082,140-Воротки,,11/30/24,7,1.0,0,ALL
14082,140-Воротки,,12/31/24,8,1.0,0,ALL
14082,140-Воротки,,1/31/25,24,1.0,0,ALL
14082,140-Воротки,,2/28/25,37,1.0,0,ALL
14082,140-Воротки,,3/31/25,28,1.0,0,ALL
14082,140-Воротки,,4/30/25,9,1.0,0,ALL
14082,140-Воротки,,5/31/25,9,1.0,0,ALL
14082,140-Воротки,,6/30/25,8,1.0,0,ALL
14084,140-Воротки,,8/31/20,10,1.0,0,ALL
14084,140-Воротки,,9/30/20,0,1.0,0,ALL
14084,140-Воротки,,10/31/20,0,1.0,0,ALL
14084,140-Воротки,,11/30/20,0,0.869565217391304,0,ALL
14084,140-Воротки,,12/31/20,10,1.0,0,ALL
14084,140-Воротки,,1/31/21,10,0.947368421052632,0,ALL
14084,140-Воротки,,2/28/21,0,1.0,0,ALL
14084,140-Воротки,,3/31/21,0,1.0,0,ALL
14084,140-Воротки,,4/30/21,0,1.0,0,ALL
